CustomerSeason,Product.Group,Item.Family,Category.Group,Product.Category,Gender,Fabrication,Shell.Fabric,Product.COO,Shell.Fabric.Unit.Cost,Shell.YY,Fabric.Cost,Trim.Cost,Artwork.Cost,Wash.Cost,CM.Cost,Other.Cost
SU15,,,,,Women,,"BODY:
95/5 POLY/SPAN EYELET JACQUARD, 189 GRM/M2
BINDING:
95/5 POLY/SPAN 180 GM/M2
",,72.45,20.79,71.7255,12.6,0,0,33.6,0
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2
HY3006CY",,59.43,15.75,44.5725,9.45,0,0,24.15,-10.5
SP15,,,,,Women,,"78/22 RAYON/POLY SNIT, 150 GRM/M2
REF:  S.J CORP #CF-0110-SJ2993"" - BLACK TIE MARL",,51.45,15.75,38.5875,9.45,0,0,24.15,-4.62
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2 - colors, 180g/m2-colors",,46.62,15.75,34.965,9.45,0,0,24.15,-3.78
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2 - colors, 200g/m2 - white",,51.24,15.75,38.43,9.45,0,0,24.15,-4.2
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2 - colors, 180g/m2",,63,17.64,52.92,9.45,0,0,24.15,-11.97
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2 - colors, 180g/m2 - ALLOVER PRINT",,60.06,15.75,45.045,9.45,0,0,24.15,-3.78
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2
LT STORM H (HUAFU #H3A003KB)",,59.43,15.75,44.5725,9.45,0,0,24.15,-10.5
SP15,,,,,Women,,"78/22 RAYON/POLY SNIT, 150 GRM/M2
REF:  S.J CORP #CF-0110-SJ2993"" - BLACK TIE MARL",,51.45,15.75,38.5875,9.45,0,0,24.15,-4.62
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2",,46.62,15.75,34.965,9.45,0,0,24.15,-7.14
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 200g/m2 - white",,51.24,15.75,38.43,9.45,0,0,24.15,-7.98
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2 - Y/D, 66"" ",,63,17.64,52.92,9.45,0,0,24.15,-14.28
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2 - ALLOVER PRINT",,60.06,15.75,45.045,9.45,0,0,24.15,-7.35
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2 ( HY3006CY)",,59.43,15.96,45.1668,9.45,0,0,24.15,-11.13
SP15,,,,,Women,,"78/22 RAYON/POLY SNIT, 150 GRM/M2
REF:  S.J CORP #CF-0110-SJ2993"" - BLACK TIE MARL",,51.45,15.96,39.102,9.45,0,0,24.15,-5.04
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2 - colors",,46.62,16.044,35.61768,9.45,0,0,24.15,-7.35
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 200g/m2 - white",,51.24,15.96,38.9424,9.45,0,0,24.15,-7.98
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2",,63,17.64,52.92,9.45,0,0,24.15,-13.86
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2 -ALLOVER PRINT",,60.06,15.96,45.6456,9.45,0,0,24.15,-6.09
SP15,,,,,Women,," 58/38/4 modal/ctn/span jersey
165 grm/m2 ( HY3006CY )",,68.25,15.96,51.87,9.45,0,0,24.15,-14.07
SP15,,,,,Women,," 58/38/4 modal/ctn/span jersey
165 grm/m2 (colors)",,44.94,15.96,34.1544,9.45,0,0,24.15,-3.99
SP15,,,,,Women,,"58/38/4 modal/ctn/span jersey
185 grm/m2 (white)",,49.98,15.96,37.9848,9.45,0,0,24.15,-4.83
SP15,,,,,Women,," 58/38/4 modal/ctn/span jersey
165 grm/m2
",,61.95,17.64,52.038,9.45,0,0,24.15,-8.61
SP15,,,,,Women,," 58/38/4 modal/ctn/span jersey
165 grm/m2
",,60.06,15.96,45.6456,9.45,0,0,24.15,-2.1
SP15,,,,,Women,,"100% RAYON LONG SLUB, 160 GRM/M2 REF:  SIRIS #FS-26-12R",,42,28.854,57.708,12.6,0,0,29.4,0
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180g/m2-2 way random cut (SP5APW329-FOIL STRIPE : Heather+Solid combo)",,63,21.42,64.26,12.684,0,0,27.3,-12.81
SP15,,,,,Women,,"95/5 RAYON/SPAN JERSEY, 180 GRM/M2  - stripe matched at bottom hem ( Spring stripe )",,51.45,23.604,57.8298,12.6,0,0,27.3,-2.1
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPAN JERSEY, 200g/m2",CAMBODIA,45.78,21,45.78,12.6,0,0,16.8,-1.155
SP15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPAN JERSEY, 200g/m2
Lt. strom heather",JORDAN,73.92,16.59,58.3968,13.02,0,0,25.2,-1.68
SP15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPAN JERSEY, 165g/m2
y/d stripe ( ONE WAY RANDOM CUT )",JORDAN,63.63,17.64,53.4492,13.02,0,0,25.2,0
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPAN JERSEY, 165g/m2
engineered stripe in printed",CAMBODIA,59.85,24.99,71.2215,13.02,0,0,25.2,-0.42
HY15,,,,,Women,,"FABRIC (YARN/GAUGE/STITCH):
BODY FABRIC: 95/5 RAYON/SPAN 200 GM/M2 for colors, 220g/m2 for white. HPS:26""",,50.4,25.2,60.48,46.2,0,0,54.6,0
HY15,,,,,Women,,"FABRIC (YARN/GAUGE/STITCH):
BODY FABRIC: 95/5 RAYON/SPAN 200 GM/M2. HPS:26""",,59.22,25.2,71.064,46.2,0,0,54.6,0
HY15,,,,,Women,,"FABRIC (YARN/GAUGE/STITCH):
64/35/1 POLY/RAYON/METALIC ANGELINA JERSEY WEIGHT TO 170 G/M2
DK NAVY HTR(HC867+Gold Angelina)",,62.874,19.194,57.466836,12.474,0,0,25.494,-6.3
HY15,,,,,Women,,95/5 RAYON/SPAN JERSEY 180 GM/M2 - SOLID COLORS,,0,0,0,2.52,0,0,0,0
HY15,,,,,Women,,"95/5 RAYON/SPAN JERSEY 180 GM/M2 - MD CHRCL HTR
H138 ",,0,0,0,2.52,0,0,0,0
HY15,,,,,Women,,"FABRIC (YARN/GAUGE/STITCH):
BODY FABRIC:
94/6 POLY/SPAN FILAMENT SNIT JERSEY,180 G/M2
POLY88D,POLY75D/SPAN40D
",,42.84,41.055,83.7522,12.39,0,0,27.804,0
HY15,,,,,Women,,"FABRIC (YARN/GAUGE/STITCH):
BODY FABRIC:
87/7/6 rayon/metallic/nylon jersey
125 g/m2 #ss-2014-1003 SAE-A",,59.01,41.055,115.36455,12.39,0,0,27.72,0
HY15,,,,,Women,,"94/6 POLY/SPAN FILAMENT SNIT JERSEY,180 G/M2
POLY88D,POLY75D/SPAN40D

KNIT LINING - 100 % RAYON 130GSM",,42.84,21.945,44.7678,12.39,0,0,39.9,0
HY15,,,,,Women,,"94/6 POLY/SPAN FILAMENT SNIT JERSEY,180 G/M2
POLY88D,POLY75D/SPAN40D",,0,0,0,2.52,0,0,0,0
HY15,,,,,Women,,"94/6 POLY/SPAN FILAMENT SNIT JERSEY,180 G/M2
POLY88D,POLY75D/SPAN40D

KNIT LINING - 100 % RAYON 130GSM",,42.84,34.02,69.4008,12.6,0,0,49.392,0
FA15,,,,,Women,,"95/5 Rayon/Span Jersey 180g Printed - 
2 ways cut allover print 

one piece at front, CB at back
",,53.97,23.1,59.367,8.4,0,0,15.75,0
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 Rayon/Span Jersey 180g Printed - 


Miter cut at front/back panels",VIETNAM,53.97,24.15,62.0655,10.29,0,0,16.38,0
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,91/10 Poly/Rayon 170g/m2 Patch Yarn Slub Jersey Faux Heathers bias cut ,VIETNAM,50.4,27.3,65.52,10.29,0,0,15.75,-7.56
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,91/10 Poly/Rayon 170g/m2 Patch Yarn Slub Jersey bias cut #H3A003KB ture heather,JORDAN,55.65,27.3,72.345,10.29,0,0,15.75,-7.35
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,100% Rayon 170g/m2 Patch Yarn Slub Jersey bias cut #HB1515TB ture heather,JORDAN,61.32,27.3,79.716,10.374,0,0,15.75,-7.35
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,91/10 Poly/Rayon 170g/m2 Patch Yarn Slub Jersey Faux Heathers bias cut ,VIETNAM,50.4,26.67,64.008,10.29,0,0,15.75,-7.56
FA15,,,,,Women,,91/10 Poly/Rayon 170g/m2 Patch Yarn Slub Jersey bias cut #H3A003KB ture heather,,55.65,26.67,70.6755,10.29,0,0,15.75,-7.35
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,100% Rayon 170g/m2 Patch Yarn Slub Jersey bias cut #HB1515TB ture heather,VIETNAM,61.32,26.67,77.8764,10.374,0,0,15.75,-6.93
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"bias cut
58/42 Rayon/Poly Slub Jersey Stripe 160g/m2",VIETNAM,44.94,31.92,68.3088,10.29,0,0,15.75,-5.46
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"bias cut
95/5 Rayon/Poly Slub Jersey Stripe 160g/m2",JORDAN,44.94,31.92,68.3088,10.29,0,0,15.75,-5.46
SP15,,,,,Men,,"Option1:
Body/neckline: 72% Polyester 20% Cotton 8% Rayon Jersey 180g/m2 for BAB075-Black tie heather 
Trim 1 : 81% Polyester 13% Cotton 6% Rayon Jersey 180g/m2 (Sleeve )
Trim 2 : 60% cotton 40% polyester Jersey 180g/m2 (Back Neck Tape) - Solid color
Trim 3 : 58% Cotton 39% polyester 3% Spandex 1x1 Rib 230GSM (Y/D) -neck",,79.8,21.42,81.396,24.15,0,0,23.184,-5.04
SP15,,,,,Men,,"Option 2:
Body: 75% Cotton 25% Polyester  SLUB Jersey 180g/m2 (as per counter RR321001)
Trim 1 : 75% Cotton 25% Polyester  slub Jersey 180g/m2 (Sleeve )
Trim 2 :60% Cotton 40% Polyester  Jersey 180g/m2 (Back Neck Tape) - Solid color
Trim 3 : 74% Cotton 24% polyester 2% Spandex 1x1 Rib 315GSM (neck)",,108.36,11.235,57.9726,76.02,0,0,23.1,-5.04
SP15,,,,,Men,,"Body: 100% Cotton Y/D Jersey 260gsm
Trim 1 : 100% Cotton Y/D Jersey 260gsm -Inset Trim, Shoulder Piecing, and Interior Collar
Trim 2 : 97% Cotton 3% Spandex 1x1 Rib 280gsm - cuff/Hem (Solid)
Trim 3 : 100% Cotton Jersey 140gsm (Upper Pocket bag)",,100.17,22.89,109.1853,109.2,0,0,58.884,0
SP15,,,,,Men,,"Body: 60% Cotton 40% Polyester French Terry 340g/m2
Trim 1 : 60% Cotton 40% Polyester French Terry 340g/m2 (Single dye heather)
Trim 2 : 60% Cotton 40% Polyester French Terry 340g/m2 ( as self fabric in Solid color/Single dye heather)
Trim 3 : 58% Cotton 39% polyester 3% Spandex 2x2 Rib 360GSM-Collar/cuff/hem
Trim 4 : 60% Cotton 40% Polyester Jersey 140gsm (Upper Pocket bag)",,74.13,15.96,56.3388,155.82,0,0,60.9,-10.5
SP15,,,,,Men,,"Body : 71% Cotton 29% Polyester Flatback Rib 315g/m2
Trim 1 : 71% Cotton 29% Polyester Flatback Rib 315g/m2 (Trim 1)
Trim 2 : 58% Cotton 39% polyester 3% Spandex 2x2 Rib 330GSM (Neck/Cuff/Hem)
Trim 3 : 60% Cotton 40% Polyester Jersey 140gsm (Upper Pocket bag)

**Remove Sleeve C&S and piecing",,95.34,19.95,90.573,108.99,0,0,52.5,-0.63
SP15,,,,,Men,,"Body: 56% Cotton 37% Polyester 7% Spandex Ponte Rom 315GSM (Y/D)
Trim 1 : 60% Cotton 40% Polyester Jersey 315g/m2 (Y/D) - side C&S + Welt pocket
Trim 2 : 58% Cotton 39% polyester 3% Spandex 1x1 Rib 330GSM (Piece Dye) - Neck/Cuff/Hem
Trim 3 : 60% Cotton 40% Polyester Jersey 140gsm (Piece Dye) -Upper Pocket bag

**Side Panel -Top (Option 1)",,84.63,28.98,116.7894,114.45,0,0,63,-4.41
SP15,,,,,Men,,"Body: 56% Cotton 37% Polyester 7% Spandex Ponte Rom 315GSM (Y/D)
Trim 1 : 60% Cotton 40% Polyester Jersey 315g/m2 (Y/D) - side C&S + Welt pocket
Trim 2 : 58% Cotton 39% polyester 3% Spandex 1x1 Rib 330GSM (Piece Dye) - Neck/Cuff/Hem
Trim 3 : 60% Cotton 40% Polyester Jersey 140gsm (Piece Dye) - Upper Pocket bag

**Side panel - True C&S (Option2)",,84.63,26.775,107.90325,114.45,0,0,57.75,-13.02
SP15,,,,,Men,,"Body: 60% Cotton 40% Polyester French Terry 340g/m2
Trim 1 : 58% Cotton 39% polyester 3% Spandex 1x1 Rib 360GSM (WAISTBAND)
Trim 2 : 60% Cotton 40% Polyester Jersey 140gsm (Upper Pocket bag)",,66.57,20.58,65.2386,45.36,0,0,24.234,0
SP15,,,,,Men,,"Body: 60% Cotton 40% Polyester French Terry 340g/m2
Trim 2 : 60% Cotton 40% Polyester Jersey 140gsm (Upper Pocket bag)",,66.57,22.26,70.5642,42.63,0,0,31.08,0
SP15,,Apparel,Bottoms,Pants,Men,KNIT,"Body: 60% Cotton 40% Polyester French Terry 340g/m2 (Solid/H138 single dye)
Trim 2 : 60% Cotton 40% Polyester Jersey 140gsm (Upper Pocket bag) - soild clr ",INDONESIA,58.8,22.26,62.328,42.63,0,0,31.08,-3.15
SP15,,Apparel,Bottoms,Pants,Men,KNIT,"Body: 60% Cotton 40% Polyester French Terry 340g/m2 (H138 true heathe and #H111CY true heaher)
Trim 2 : 60% Cotton 40% Polyester Jersey 140gsm (Upper Pocket bag)  soild clr ",INDONESIA,61.95,22.26,65.667,42.63,0,0,31.164,-4.62
SP15,,,,,Men,,"Body: 60% Cotton 40% Polyester French Terry 340g/m2 (Marled-black tie with magnet and blue depth with black tie)
Trim 2 : 60% Cotton 40% Polyester Jersey 140gsm (Upper Pocket bag) - soild clr ",,63,22.26,66.78,42.63,0,0,31.08,-5.88
SP15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,"Body: 60% Cotton 40% Polyester Slub Jersey 160g/m2, 30's  (Solid)
Trim 2 : 58% Cotton 39% polyester 3% Spandex 1x1 Rib 230GSM (Solid) -neck

**Side seam without matched",VIETNAM,70.98,18.06,61.11,21.21,0,0,24.78,-3.78
SP15,,Apparel,Bottoms,Pants,Men,KNIT,"BODY: #PROK13-0911-1794 56/37/3% cotton/poly/spandex 315g/m2
TRIM: jersey CVC 60/40 cotoon/poly 140g/m2-Yarn Dye which pattern is same as body - pocket bag
TRIM 2: 58/38/4 Cotton/poly/spandex Y/D 2x2 Rib 320gsm - hem",CAMBODIA,93.03,28.14,124.74,24.99,0,0,26.25,-1.05
HO14,,,,,Women,,100% Polyester Crepe,,33.075,27.93,43.98975,16.17,0,0,39.795,0
HO14,,,,,Women,,100% Polyester Crepe,,38.5875,27.867,51.2056125,16.17,0,0,39.9,0
HO14,,,,,Women,,"100% poly clip dot jacquard, 78gsm",,49.6125,27.93,65.984625,16.17,0,0,39.9,0
HO14,,,,,Women,,"100% poly clip dot jacquard, 78gsm",,56.2275,27.93,74.782575,16.17,0,0,39.9,0
HO14,,,,,Women,,"100% poly clip dot jacquard, 78gsm",,49.6125,27.93,65.984625,16.17,0,0,55.65,0
HO14,,,,,Women,,"100% poly clip dot jacquard, 78gsm",,56.2275,27.93,74.782575,16.17,0,0,55.65,0
HO14,,,,,Women,,100% Polyester Crepe,,33.075,26.25,41.34375,15.33,0,0,29.4,0
HO14,,,,,Women,,100% Polyester Crepe,,38.5875,26.25,48.234375,15.33,0,0,29.484,0
HO14,,,,,Women,,"100% Polyester 100DX150D 135G/SQM 57""cw",,42.84,22.785,46.4814,19.635,0,0,36.855,0
HO14,,,,,Women,,"100% Polyester 100DX150D 135G/SQM 57""cw",,54.264,22.974,59.364816,19.824,0,0,36.96,0
HO14,,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"97/3 cotton spandex sateen 4oz, 
48""CW",VIETNAM,48.069,32.025,73.305225,16.17,0,0,30.24,0
HO14,,,,,Women,,"97/3 cotton spandex sateen 4oz, 
48""CW",,48.069,32.025,73.305225,16.17,0,0,30.24,0
HO14,,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"97/3 cotton spandex sateen 4oz, 
48""CW",VIETNAM,53.5815,32.025,81.7117875,16.17,0,0,30.24,0
HO14,,,,,Women,,"97/3 cotton spandex sateen 4oz, 
48""CW",,53.5815,32.025,81.7117875,16.17,0,0,30.24,0
HO14,,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"97/3 cotton spandex sateen 4oz, 
48""CW",VIETNAM,48.213207,41.034,94.20860648,16.464,0,0,28.98,-1.68
HO14,,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"97/3 cotton spandex sateen 4oz, 
48""CW",VIETNAM,53.5815,40.95,104.483925,16.38,0,0,28.938,-1.575
FA15,,,,,Women,,"100% POLYESTER 294x124/30Dx50D, 85GRM/M2",,38.535,13.965,25.625775,19.53,0,0,22.155,3.675
FA15,,,,,Women,,"100% POLYESTER WASHER SATIN, 100 GRM/M2, (15D+15D)x50D",,39.585,13.965,26.324025,22.89,0,0,22.26,6.195
FA15,,,,,Women,,"100% POLYESTER WASHER SATIN, 100 GRM/M2, (15D+15D)x50D",,39.774,14.154,26.807676,27.3,0,0.084,22.344,6.384
Ho15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER WASHER SATIN, 100 GRM/M2, (15D+15D)x50D",CHINA,39.57975,18.6795,35.20618763,22.785,0,0,21.945,6.195
Ho15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER WASHER SATIN, 100 GRM/M2, (15D+15D)x50D, Print",CHINA,46.305,15.876,35.00658,22.89,0,0,22.071,6.195
Ho15,,,,,Women,,"100% POLYESTER, 68D+50DX68D+50D, 145gsm",,40.7925,21.84,42.4242,16.59,0,0,28.3815,6.3
Ho15,,,,,Women,,"100% POLYESTER, 68D+50DX68D+50D, 145gsm, Print",,47.25,21.735,48.90375,16.485,0,0,28.3395,6.195
FA15,,,,,Women,,"DL option1: 1/24 65%Rayon 35%Nylon x1End, 12GG, WT: 5 3/4-6 1/4lbs",,0,0,57.75,10.5,0,9.45,69.3,0
FA15,,,,,Women,,"DL Option2: 2/32 100%Acrylic x1End, 12GG, WT: 5 1/2-6lbs",,0,0,37.8,10.5,0,9.45,68.46,0
FA15,,,,,Women,,"DL 12/29 option: 2/19 100%Acrylic X2Ends, 7GG, WT: 13 1/2-14lbs.",,0,0,67.2,2.94,0,11.55,86.31,0
FA15,,,,,Women,,"#CSP-77885, 98/2 Cotton/Spx Satin, 160 gsm",,73.5,54.81,110.649,49.35,0,0,62.58,0
FA15,,Apparel,Bottoms,Pants,Women,WOVEN,"RP-78282, 100% RAYON Crinkle Gauze, 68x44 30Sx24S, ",CHINA,36.75,62.58,88.263,42,0,0,54.6,0
FA15,,,,,Women,,"RP-78282, 100% RAYON Crinkle Gauze, 68x44 30Sx24S, ",,40.74,62.58,96.6,42,0,0,54.6,0
FA15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"Fabric1: 86%Rayon 14%Nylon, Washed Twill Weave, 20Dx21S+21+20D/150X138;4.78oz/y2,56""CW; Fabric2: 100%Poly pongee, 1.8oz/y2, 56""CW",CHINA,66.78,59.64,104.7816,23.94,0,0,81.9,0
FA15,,,,,Women,,"86%Rayon 14%Nylon, 4.78oz/y2.56'CW; 100%Poly pongee, 1.8oz/y2, 56""CW",,75.18,49.98,125.223,44.31,0,0,145.53,0
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,100%ctn 40S/1 interlock 195gm/m2 ,VIETNAM,57.75,19.0029,52.257975,4.62,0,0,8.4,5.25
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,"100%ctn 40S/1 interlock 195gm/m2 
(B65 real hthr)",VIETNAM,81.963,18.753,73.192959,4.62,0,0,8.4,5.25
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,100%ctn 40S/1 interlock 195gm/m2 ,VIETNAM,57.75,24.423,67.16325,4.83,0,0,8.4,5.88
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,"100%ctn 40S/1 interlock 195gm/m2 
(B65 real hthr)",VIETNAM,81.9,24.024,93.6936,4.83,0,0,8.4,5.88
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,100%ctn 40S/1 interlock 195gm/m2 ,VIETNAM,57.75,19.572,53.823,4.62,0,0,8.4,5.25
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,"100%ctn 40S/1 interlock 195gm/m2 
(B65 real hthr)",VIETNAM,81.9,19.32,75.348,4.62,0,0,8.4,5.25
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,100%ctn 40S/1 interlock 195gm/m2 ,VIETNAM,57.75,25.662,70.5705,4.83,0,0,8.4,5.88
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,"100%ctn 40S/1 interlock 195gm/m2 
(B65 real hthr)",VIETNAM,81.9,25.221,98.3619,4.83,0,0,8.4,5.88
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,60/40 ctn/poly 30s/1 drop needle rib 200gm/m2,VIETNAM,58.8,21.462,60.0936,4.62,0,0,8.4,5.25
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,60/40 ctn/poly 30s/1 drop needle rib 200gm/m2,VIETNAM,58.8,26.67,74.676,4.83,0,0,8.4,5.88
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,60/40 ctn/poly 30s/1 drop needle rib 200gm/m2,VIETNAM,58.8,21.462,60.0936,4.62,0,0,8.4,5.25
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,60/40 ctn/poly 30s/1 drop needle rib 200gm/m2,VIETNAM,58.8,26.67,74.676,4.83,0,0,8.4,5.88
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,60/40 ctn/poly 30s/1 drop needle rib 200gm/m2,VIETNAM,58.8,21.567,60.3876,4.62,0,0,8.4,5.25
FA15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,60/40 ctn/poly 30s/1 drop needle rib 200gm/m2,VIETNAM,58.8,26.88,75.264,4.83,0,0,8.4,5.88
SP15,KNIT,Apparel,Tops,T-Shirt,Men,KNIT,"*Shell Fabric –100% Polyester Pique Y/D stripe 190gsm, Finishing: Wicking/Easy Care
*1x1 flatknit Yoko – 100% Polyester",VIETNAM,70.77,21,70.77,26.88,0,0,24.15,-1.05
SP15,,,,,Men,,"*Shell Fabric – Solid Fleece 100% Polyester 300gsm (Body)
*Trim A – Solid mesh 100% Polyester 118gsm (Back Neck Yoke )
*Trim B – Solid Jersey 100% Polyester 180gsm (all binding/ back nk tape/ chest & side pocket bag)",,93.24,25.41,112.8204,58.8,0,0,72.45,-7.14
SP15,,,,,Men,,"*Shell Fabric – Heather Fleece 100% Polyester 300gsm (Body)
*Trim A – Solid mesh 100% Polyester 118gsm (Back Neck Yoke )
*Trim B – Heather Jersey 100% Polyester 180gsm (all binding/ back nk tape/ chest & side pocket bag)",,99.96,25.41,120.9516,61.95,0,0,72.45,-7.14
SP15,,,,,Men,,"*Shell Fabric – Solid Fleece 100% Polyester 300gsm (Body)
*Trim A – Solid mesh 100% Polyester 118gsm (Back Neck Yoke )
*Trim B – Solid Jersey 100% Polyester 180gsm (all binding/ back nk tape/ chest & side pocket bag)",,93.24,30.45,135.198,70.35,0,0,78.75,0
SP15,,,,,Men,,"*Shell Fabric – Heather Fleece 100% Polyester 300gsm (Body)
*Trim A – Solid mesh 100% Polyester 118gsm (Back Neck Yoke )
*Trim B – Heather Jersey 100% Polyester 180gsm (all binding/ back nk tape/ chest & side pocket bag)",,99.96,30.45,144.942,73.92,0,0,78.75,0
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,60/40 CTN/POLY 30S/1 DROP NEEDLE RIB 200GM/M2,JORDAN,61.6455,15.33,45.001215,9.66,0,0,17.85,-0.42
SP15,,,,,Men,,60/40 CTN/POLY 30S/1 DROP NEEDLE RIB 200GM/M2,,64.4574,15.33,47.053902,9.66,0,0,17.85,-0.42
SP15,,,,,Men,,60/40 CTN/POLY 30S/1 DROP NEEDLE RIB 200GM/M2,,61.73202,15.54,45.6816948,9.744,0,0,17.934,-0.315
SP15,,,,,Men,,60/40 CTN/POLY 30S/1 DROP NEEDLE RIB 200GM/M2,,61.6455,18.48,54.24804,11.634,0,0,17.85,0
SP15,,,,,Men,,60/40 CTN/POLY 30S/1 DROP NEEDLE RIB 200GM/M2,,61.73202,18.48,54.3241776,11.55,0,0,17.934,0
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,60/40 CTN/POLY 30S/1 DROP NEEDLE RIB 200GM/M2,JORDAN,61.6455,15.834,46.480707,15.96,0,0,19.95,-1.68
SP15,,,,,Men,,60/40 CTN/POLY 30S/1 DROP NEEDLE RIB 200GM/M2,,64.4574,15.834,48.6008796,15.96,0,0,19.95,-1.68
SP15,,,,,Men,,60/40 CTN/POLY 30S/1 DROP NEEDLE RIB 200GM/M2,,61.73202,16.002,47.03979924,15.96,0,0,19.95,-1.26
SP15,,,,,Men,,60/40 CTN/POLY 30S/1 DROP NEEDLE RIB 200GM/M2,,61.6455,18.69,54.864495,18.123,0,0,19.95,0
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,60/40 CTN/POLY 30S/1 DROP NEEDLE RIB 200GM/M2,JORDAN,61.6455,18.69,54.864495,18.06,0,0,19.95,0
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,60/40 CTN/POLY 40S/1 INTERLOCK 195GM/M2  W/O PEACH,CAMBODIA,60.564,17.85,51.4794,22.05,0,0,17.01,-10.29
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,"60/40 CTN/POLY 40S/1 INTERLOCK 195GM/M2  W/O PEACH
Single dye Hthr",CAMBODIA,60.564,17.85,51.4794,22.05,0,0,17.01,-10.29
SP15,,,,,Men,,60/40 CTN/POLY 40S/1 INTERLOCK 195GM/M2  W/O PEACH,,60.564,22.806,65.772504,24.57,0,0,18.48,-11.445
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,60/40 CTN/POLY 40S/1 INTERLOCK 195GM/M2  W/O PEACH,CAMBODIA,60.564,17.85,51.4794,22.05,0,0,17.01,-10.29
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,60/40 CTN/POLY 40S/1 INTERLOCK 195GM/M2  W/O PEACH,CAMBODIA,60.564,17.85,51.4794,22.05,0,0,17.01,-10.29
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,60/40 CTN/POLY 40S/1 INTERLOCK 195GM/M2  W/O PEACH,CAMBODIA,60.564,22.806,65.772504,24.57,0,0,18.48,-11.445
SP15,,,,,Men,,60/40 CTN/POLY 40S/1 INTERLOCK 195GM/M2  W/O PEACH,,60.564,22.806,65.772504,24.57,0,0,18.48,-11.445
